s3key--ground_truth--masks
05443tni89u4pipjjfbp6pbu1nmb2ckkd64hi9o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
9uhbsk59bbhcvpmten8qitvg96kfav6qpl4dhpg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
a13qp0sl8fh4nm1216m6135kp8lndo3lcttell01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
a4ha6kme8t86sddk3mmudl4b7bdoc3snl21h6b81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
a9sb7n7f43mj8lu04g6jhfol6jaog7ktquljm181--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
abi6lglmmhmej31a0m5m76eheqbskmr5v6uiq4o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
absg9tevbj1jk0j8t8b8ieqrjlu23du06qn3s001--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
aen5p72f96kl91clqmf74vaji5o2reorm4uqr4o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
af295t44fdmpfn0slk2s44eabatuctum9pvetk01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
aiaa65b5dkpvuf2065hkp8n4amqeivq5md3tfq81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
aioc24ejtt2kaf4qfqsbjhjvjpvi5ecai8091bg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
amb2418t25pv0scn870mi0t3ci2tgih93puepkg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
amldf69bp9p1qhiafv9p63j2t04l9gi7o6a08eg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
an759ngpktk9muihlp8ejeqjlp7h5275dblnmh81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ar7j2r7t85750e2fn8ni0n4b638oo5nmi1pu7n81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
arnpqavo79pd075gg1oledukk91htcbhj8881fg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
as4muamq2troohsdteedc0ppuka4jmf52ra48ug1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
at9ik681mhj0i9j3g98bairhca1tslim57840vg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
avk00gli4gdhl6jm82vol5epgli3ja07bghr7381--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
b4o9hf5esk0gbe21candknci07gbqd5ql345gpg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
b5ndrfv2i4qhrn45veurt3v8tc55fgdnl7mnqgo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
b6n32j59r5a7e8qk52n2epef9alvco36bebgee81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
b7uodd441s3k7se6hmrc4u29emacil17ogc8hdg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
be5gbn5j7jhli7rmbl77nb37ihqihec9eq71s801--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bihdro41hm988h535cposj0u8iivgrmol4f8tc01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bj1od0f98j10l8g7c9rkouf2n9dgd73p0pvuvk81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bncavk1lgh4lffrk57ri8g8182gvor90m1tell01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bnrit7aii9vne4mh9dtl3id9ilq2je05grqmamo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bp90ru6l8frr8rarrqdoh9m9jlu23cc73355kp01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bqhe6urcumdlmieab7ag0m25eiasgmf0jjd4kt01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bqrj0h7g4pab9il0v297m0eqn9dgd3p6nkfovc81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
bvhb36h79jbdl54ec64mvfu0qgqmhshmnoc8hdg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
c8n5rtuepbdcfmp2sf3eeglclh6h12ir59uurko1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ce1ne62eurdvt1747tfje5ojh9ljd6bjvsc8hdg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ce7p0cbte73079hraj9n3sohn1cg95n2e9mfpgg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
cm6icdl9tnj1tpfs2d1a9jpsmpbgl75mlijje281--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
cmqsu6a86ucrm2l2g8greafq5f59e1qo2uviu481--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ctmfiafkqmsd288df87smvl4sk25jk25vbh74j01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
d300h0lf21mcf4s21o4j5phovofk5l511q31ca01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
d3n2af8nngn1e9o7ec2oca74so3lli2hqg7pv881--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
d9va7an8stgn2vqp0af75b5ip8lndo4q01sujlo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
dgv280nq1kepvj9g874f59e5idp2vfke2859l901--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
dht7cisiedr50u8psv19fiq6vgek1lnuaj0l2ro1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
dmibtqgo0tjref0ns6iv1t6896kfaprjpjakauo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
dsjibobordqr1niqtctvr8ar3nua2ev30ijje281--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
dsu3ob3avcidc0i4gnfcjdujs405rsh4d7akauo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
e08u96c17ku3ru24tbdlu81kll6132lndrqmamo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
eg1l910i2h2q9ml0dpg356ap6b9os61rrh2d9qg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
eh76s5cr0f6ki9tuiguis2efb6seasub19gf1jg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ej4ddqmh2jkjaibh78388gkli9pite36arg70jg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
eqf3n0ihmn07miobenkgv0tm534p80jahnv6sk01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
eqt43rsvqhvg2upvjdn0e9v6fedcekeh29vuvk81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
eu8uv8bp18n6kicdsni2h5tcll6131pevlmvrgo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
f8jmq59oscler6q5ll5obq4u4v39m2ll9tdsnt81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
f9usk1b9i2qfpkkni8mpjm8o1rnr490btit2k501--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
fca1o4ch5pih54d80vlfphnpitr2negvcu5hm981--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
fgfse1jpctprf5i7d9n3h7loaiqugul51h8c1vg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
fh0l0h3qlim25b4h5183iqo0i5o2rfsga9nftg01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
fhr89tqm1u2unhcacbndakgkvke43n5qtv5lmp81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
frero3fc2eh15akb5elcgbcq7jeo05eut4mbp0g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
fub1jheqoe4vn96d5tv3cdoog9hjt8piacsah5g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
g0q54s0a11r64a97vb82kf02ce1duhd9hqtim581--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
g19s4r1v6afs38l6qj8cskla8iivgq94b3q68mg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
g3p84r7mf8hs9pqmo4kvuvi0hdl3f6fcql0d1rg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
g5bjhl827kqv6bhqjjgd53gafadsck13fnrmem81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
g87c19q645p0k0tr6ho22gbvtg6l1g6i6o49h9g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ga2pu4mj8ntof88hrpn30fs2vgek1mgq8opa5701--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
gkp9muuo5bd0egcq4j6kl6fm73co84kfh7akauo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
gpb1gk2r467asi5escf57lv8p4k7bpe9lrkniho1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
gs9rdesaltq25r8v0dbq7gf7rsv67qgstrn7sg01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
h77clqqds6ctjgd0hnhim5e4emacim0k9oc8hdg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
h80tr5a65l19d815301b4smf0vjbmckha99s7v81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hdrk3lhjcsgn7im0qaq3hkjp7jeo05lore9g6f81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hknm0l1aj1ectjskted041lp6na8i6brg5uurko1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hktg9cd8n6ne8tp1idkerlbsea9ssodbnf1l6r81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hn1tr3n9vttd4vn0fqmv0bg8cq3tkigoqju6okg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hos3jkqgl28cornjmg9jvm63i9pitaq0u0irb2o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hp97kj0lad7sqbbd725qsl0c7ne82bnrqf3leq81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hpf06kgjnjviainsfdh4kgjcuobkljpegis2g5g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hq1an88tnuhubhsfvu8epdi4usb4nngqui8g2fo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hr0i779j5ro1i3o6i0et810dg9hjta53fmo207g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hsqep69ogp1c0vv5gdd5k9cv4v39m7nngqt2k501--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
hvq84q6q53a0gt2pmmr6ehp5v0ck9kmj6a904f01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
i12n07a2c61ikmp7au8sb2l507gbqb99hnj7ci01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
i1pg8cfga5skl9d91b5fvb8mtk653huqnmkji1o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
i2j24pbm2al94jl2mjg5svlj2nqai1p4gtlvnh81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
i5ajee9jhtfsfcct5ol9ek9sj1si9cbbf9gf1jg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
i87ammj6rebq0v1ngia7gs5pj1si9dmbkhsehlg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ie8et84tempao285ro875elu4f19u3lf02dgmd81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ihine598hj4f13j6k2phnsiba2ououk00s6pr8o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ijgvabc8tuh953683a1t4d5a8iivgqeij9mfpgg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ijir33hca11u5hvjcjpv51iugpjjlb11kbk7ghg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
iks4cgpvjjr613lqai359op317kba6nh4cmrr0o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
it6b51tnd33qb81kj46su3l2iprilccd980p3bo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
iu2m9ep8q540323t9ble6ro8o8hntr5pd95dlp01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
j4g7nnubqpqo5ph1km80rke79imv0onkl8tal501--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
j5gbdhjphkcrkg3tds663uqio4g7rt3a0j258qg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
j5ivbhrr8k84ljje6s3c5ol7eiasgmhur7tmml81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
j8lqcd52udhs1catcsgt6dn8aapusgcpfa61o8g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
